Source Url	License Issuer - License Type (Concatenated)	Issuer	License Type	License Type Aliases	License Category	Atypical Verification	Confluence Link	Scraper Status	Automated	Captcha	Mapping Location	Scraper Id	Lic Number Format	Board Name
https://license.wi.gov/s/license-lookup	Wisconsin - Marriage and Family Therapist Trainee	Wisconsin	Marriage and Family Therapist Trainee	Marriage and Family Therapist Training License	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2102198329/Wisconsin+-+State+of+Wisconsin+Department+of+Safety+and+Professional+Services+LM+WI+DSPS#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_WI_DSPS		Wisconsin - State of Wisconsin Department of Safety and Professional Services LM WI DSPS
https://license.wi.gov/s/license-lookup	Wisconsin - Psychologist	Wisconsin	Psychologist	PSYCHOLOGIST (57)	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2102198329/Wisconsin+-+State+of+Wisconsin+Department+of+Safety+and+Professional+Services+LM+WI+DSPS#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_WI_DSPS		Wisconsin - State of Wisconsin Department of Safety and Professional Services LM WI DSPS
https://license.wi.gov/s/license-lookup	Wisconsin - Social Work	Wisconsin	Social Work	SOCIAL WORKER|LICENSED CLINICAL SOCIAL WORKER (123)|ADVANCED PRACTICE SOCIAL WORKER|ADVANCED PRACTICE SOCIAL WORKER (121)|SOCIAL WORKER (120)|INDEPENDENT SOCIAL WORKER (122)|Social Worker - Licensed Clinical|Social Worker - Advanced Practice|Social Worker - Independent|Temporary - Social Worker - Licensed Clinical|Temporary Social Worker - Advanced Practice|Temporary - Social Worker - Independent	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2102198329/Wisconsin+-+State+of+Wisconsin+Department+of+Safety+and+Professional+Services+LM+WI+DSPS#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_WI_DSPS		Wisconsin - State of Wisconsin Department of Safety and Professional Services LM WI DSPS
https://license.wi.gov/s/license-lookup	Wisconsin - Social Worker in Training	Wisconsin	Social Worker in Training	SOCIAL WORKER TRAINING CERTIFICATE (127)|Social Worker - Training Certificate	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2102198329/Wisconsin+-+State+of+Wisconsin+Department+of+Safety+and+Professional+Services+LM+WI+DSPS#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_WI_DSPS		Wisconsin - State of Wisconsin Department of Safety and Professional Services LM WI DSPS
https://license.wi.gov/s/license-lookup	Wisconsin - Substance Abuse Counselor	Wisconsin	Substance Abuse Counselor	SUBSTANCE ABUSE COUNSELOR (131)	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2102198329/Wisconsin+-+State+of+Wisconsin+Department+of+Safety+and+Professional+Services+LM+WI+DSPS#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_WI_DSPS		Wisconsin - State of Wisconsin Department of Safety and Professional Services LM WI DSPS
https://license.wi.gov/s/license-lookup	Wisconsin - Substance Abuse Counselor in Training	Wisconsin	Substance Abuse Counselor in Training	Substance Abuse Counselor-in-Training (130)|Substance Abuse Counselor-in-Training|Substance Abuse Counselor In-Training	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2102198329/Wisconsin+-+State+of+Wisconsin+Department+of+Safety+and+Professional+Services+LM+WI+DSPS#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_WI_DSPS		Wisconsin - State of Wisconsin Department of Safety and Professional Services LM WI DSPS
https://license.wi.gov/s/license-lookup	Wisconsin - Temporary - Advanced Social Worker	Wisconsin	Temporary - Advanced Social Worker	Temporary - Social Worker - Advanced Practice| Temporary Social Worker - Advanced Practice	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2102198329/Wisconsin+-+State+of+Wisconsin+Department+of+Safety+and+Professional+Services+LM+WI+DSPS#Manual-Verification-Considerations	Inactive	False	False	Passport & PTApp	vapp		Wisconsin - State of Wisconsin Department of Safety and Professional Services LM WI DSPS
https://licensing.ks.gov/Verification_BSRB/Search.aspx	Kansas - Clinical Addiction Counselor	Kansas	Clinical Addiction Counselor	Licensed Clinical Addiction Counselor|LCAC-Permanent	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2092007469/Kansas+-+Behavioral+Sciences+Regulatory+Board+LM+KS+BSRB#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_KS_BSRB		Kansas - Behavioral Sciences Regulatory Board LM KS BSRB
https://licensing.ks.gov/Verification_BSRB/Search.aspx	Kansas - LBSW - Licensed Baccalaureate Social Worker	Kansas	LBSW - Licensed Baccalaureate Social Worker	Licensed Bachelor Social Worker|Licensed Baccalaureate Social Worker|LBSW-Permanent|LBSW	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2092007469/Kansas+-+Behavioral+Sciences+Regulatory+Board+LM+KS+BSRB#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_KS_BSRB		Kansas - Behavioral Sciences Regulatory Board LM KS BSRB
https://licensing.ks.gov/Verification_BSRB/Search.aspx	Kansas - LCMFT - Licensed Clinical Marriage and Family Therapist	Kansas	LCMFT - Licensed Clinical Marriage and Family Therapist	LCMFT-Permanent	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2092007469/Kansas+-+Behavioral+Sciences+Regulatory+Board+LM+KS+BSRB#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_KS_BSRB		Kansas - Behavioral Sciences Regulatory Board LM KS BSRB
https://licensing.ks.gov/Verification_BSRB/Search.aspx	Kansas - LCPC - Licensed Clinical Professional Counselor	Kansas	LCPC - Licensed Clinical Professional Counselor	Licensed Clinical Professional Counselor|LCPC-Permanent	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2092007469/Kansas+-+Behavioral+Sciences+Regulatory+Board+LM+KS+BSRB#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_KS_BSRB		Kansas - Behavioral Sciences Regulatory Board LM KS BSRB
https://licensing.ks.gov/Verification_BSRB/Search.aspx 	Kansas - Licensed Addiction Counselor	Kansas	Licensed Addiction Counselor	Licensed Masters Addiction Counselor|LAC-Permanent|LAC-TempStudent	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2092007469/Kansas+-+Behavioral+Sciences+Regulatory+Board+LM+KS+BSRB#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_KS_BSRB		Kansas - Behavioral Sciences Regulatory Board LM KS BSRB
https://licensing.ks.gov/Verification_BSRB/Search.aspx	Kansas - Licensed Behavior Analyst	Kansas	Licensed Behavior Analyst	LABA-Permanent|LBA-Permanent	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2092007469/Kansas+-+Behavioral+Sciences+Regulatory+Board+LM+KS+BSRB#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_KS_BSRB		Kansas - Behavioral Sciences Regulatory Board LM KS BSRB
https://licensing.ks.gov/Verification_BSRB/Search.aspx	Kansas - Licensed Clinical Social Worker	Kansas	Licensed Clinical Social Worker	Licensed Specialist Clinical Social Worker|LSCSW-Permanent	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2092007469/Kansas+-+Behavioral+Sciences+Regulatory+Board+LM+KS+BSRB#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_KS_BSRB		Kansas - Behavioral Sciences Regulatory Board LM KS BSRB
https://licensing.ks.gov/Verification_BSRB/Search.aspx	Kansas - Licensed Masters Addiction Counselor	Kansas	Licensed Masters Addiction Counselor	LMAC-Permanent	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2092007469/Kansas+-+Behavioral+Sciences+Regulatory+Board+LM+KS+BSRB#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_KS_BSRB		Kansas - Behavioral Sciences Regulatory Board LM KS BSRB
https://licensing.ks.gov/Verification_BSRB/Search.aspx	Kansas - Licensed Professional Counselor	Kansas	Licensed Professional Counselor	LPC|LPC-Permanent|LCPC-Permanent|LP-Permanent	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2092007469/Kansas+-+Behavioral+Sciences+Regulatory+Board+LM+KS+BSRB#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_KS_BSRB		Kansas - Behavioral Sciences Regulatory Board LM KS BSRB
https://licensing.ks.gov/Verification_BSRB/Search.aspx	Kansas - LMFT - Licensed Marriage and Family Therapist	Kansas	LMFT - Licensed Marriage and Family Therapist	Licensed Clinical Marriage and Family Therapist|Licensed Marriage and Family Therapist|LCMFT-Permanent|LMFT-Permanent	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2092007469/Kansas+-+Behavioral+Sciences+Regulatory+Board+LM+KS+BSRB#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_KS_BSRB		Kansas - Behavioral Sciences Regulatory Board LM KS BSRB
https://licensing.ks.gov/Verification_BSRB/Search.aspx	Kansas - LSCSW- Licensed Specialist Clinical Social Worker	Kansas	LSCSW- Licensed Specialist Clinical Social Worker	Licensed Specialist Clinical Social Worker|LSCSW-Permanent	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2092007469/Kansas+-+Behavioral+Sciences+Regulatory+Board+LM+KS+BSRB#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_KS_BSRB		Kansas - Behavioral Sciences Regulatory Board LM KS BSRB
https://licensing.ks.gov/Verification_BSRB/Search.aspx	Kansas - Master Social Worker	Kansas	Master Social Worker	Licensed Masters Social Worker|LMSW-Permanent	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2092007469/Kansas+-+Behavioral+Sciences+Regulatory+Board+LM+KS+BSRB#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_KS_BSRB		Kansas - Behavioral Sciences Regulatory Board LM KS BSRB
https://licensing.ks.gov/Verification_BSRB/Search.aspx	Kansas - Masters Level Psychologist	Kansas	Masters Level Psychologist	LMLP|LMLP-Permanent|Licensed Masters Level Psychologist	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2092007469/Kansas+-+Behavioral+Sciences+Regulatory+Board+LM+KS+BSRB#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_KS_BSRB	LMLP nnnn	Kansas - Behavioral Sciences Regulatory Board LM KS BSRB
https://licensing.ks.gov/Verification_BSRB/Search.aspx	Kansas - Psychologist	Kansas	Psychologist	Licensed Psychologist|LP-Permanent|LMLP-Permanent	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2092007469/Kansas+-+Behavioral+Sciences+Regulatory+Board+LM+KS+BSRB#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_KS_BSRB		Kansas - Behavioral Sciences Regulatory Board LM KS BSRB
https://licensing.ks.gov/Verification_BSRB/Search.aspx	Kansas - Social Work	Kansas	Social Work	Licensed Bachelor Social Worker|Licensed Masters Social Worker|Licensed Specialist Clinical Social Worker|Temporary Licensed Masters Social Worker|LBSW-Permanent|LMSW-Permanent|LSCSW-Permanent	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2092007469/Kansas+-+Behavioral+Sciences+Regulatory+Board+LM+KS+BSRB#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_KS_BSRB		Kansas - Behavioral Sciences Regulatory Board LM KS BSRB
https://licensing.ks.gov/Verification_BSRB/Search.aspx	Kansas - Temporary - LBSW Licensed Baccalaureate Social Worker	Kansas	Temporary - LBSW Licensed Baccalaureate Social Worker	LBSW – Temporary	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2092007469/Kansas+-+Behavioral+Sciences+Regulatory+Board+LM+KS+BSRB#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_KS_BSRB		Kansas - Behavioral Sciences Regulatory Board LM KS BSRB
https://licensing.ks.gov/Verification_BSRB/Search.aspx	Kansas - Temporary - Master Social Worker	Kansas	Temporary - Master Social Worker	LMSW-Temporary	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2092007469/Kansas+-+Behavioral+Sciences+Regulatory+Board+LM+KS+BSRB#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_KS_BSRB		Kansas - Behavioral Sciences Regulatory Board LM KS BSRB
https://llr.sc.gov/TeleHealth/Counselor.html	South Carolina - Out-Of-State Telehealth - Licensed Professional Counselor	South Carolina	Out-Of-State Telehealth - Licensed Professional Counselor	PC|LMFT|Licensed Professional Counselor|Professional Counselor|LPC	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/3903619075/South+Carolina+Telehealth+Registration+Listing+NO+AUTOMATION	Inactive	False	False	Passport & PTApp	vapp		South Carolina Telehealth Registration Listing NO AUTOMATION
https://llr.sc.gov/TeleHealth/Counselor.html	South Carolina - Professional Counselor Telehealth Provider	South Carolina	Professional Counselor Telehealth Provider	LCPC	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/3903619075/South+Carolina+Telehealth+Registration+Listing+NO+AUTOMATION	Inactive	False	False	Passport & PTApp	vapp		South Carolina Telehealth Registration Listing NO AUTOMATION
https://llr.sc.gov/TeleHealth/SocialWork.html	South Carolina - Out-of-state Telehealth - Licensed Clinical Social Worker	South Carolina	Out-of-state Telehealth - Licensed Clinical Social Worker	LCSW	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/3903619075/South+Carolina+Telehealth+Registration+Listing+NO+AUTOMATION	Inactive	False	False	Passport & PTApp	vapp		South Carolina Telehealth Registration Listing NO AUTOMATION
https://llr.sc.gov/TeleHealth/SocialWork.html	South Carolina - Out-Of-State Telehealth - Licensed Independent Clinical Social Worker	South Carolina	Out-Of-State Telehealth - Licensed Independent Clinical Social Worker	LICSW	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/3903619075/South+Carolina+Telehealth+Registration+Listing+NO+AUTOMATION	Inactive	False	False	Passport & PTApp	vapp		South Carolina Telehealth Registration Listing NO AUTOMATION
https://mdbnc.health.maryland.gov/bsweVerification/default.aspx	Maryland - LBSW - Licensed Baccalaureate Social Worker	Maryland	LBSW - Licensed Baccalaureate Social Worker	LBSW - Bachelor	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/876019881/Maryland+-+Board+of+Social+Workers+LM+MD+SW#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_MD_SW	nnnnn	Maryland - Board of Social Workers LM MD SW
https://mdbnc.health.maryland.gov/bsweVerification/default.aspx	Maryland - LCSWC - Certified - Clinical	Maryland	LCSWC - Certified - Clinical	LCSW - Certified - Clinical|LCSW - Certified	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/876019881/Maryland+-+Board+of+Social+Workers+LM+MD+SW#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_MD_SW	nnnnn	Maryland - Board of Social Workers LM MD SW
https://mdbnc.health.maryland.gov/bsweVerification/default.aspx	Maryland - Licensed Certified Social Worker	Maryland	Licensed Certified Social Worker	LCSW - Certified	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/876019881/Maryland+-+Board+of+Social+Workers+LM+MD+SW#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_MD_SW	nnnnn	Maryland - Board of Social Workers LM MD SW
https://mdbnc.health.maryland.gov/bsweVerification/default.aspx	Maryland - Licensed Clinical Social Worker	Maryland	Licensed Clinical Social Worker	LCSWC - Certified - Clinical|LCSW - Certified	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/876019881/Maryland+-+Board+of+Social+Workers+LM+MD+SW#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_MD_SW	nnnnn	Maryland - Board of Social Workers LM MD SW
https://mdbnc.health.maryland.gov/bsweVerification/default.aspx	Maryland - Master Social Worker	Maryland	Master Social Worker	LMSW - Master	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/876019881/Maryland+-+Board+of+Social+Workers+LM+MD+SW#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_MD_SW	nnnnn	Maryland - Board of Social Workers LM MD SW
https://mdbnc.health.maryland.gov/bsweVerification/default.aspx	Maryland - Social Work	Maryland	Social Work	LCSW - Certified|SOCIAL WORK|LCSWC - Certified - Clinical|LMSW - Master|LBSW - Bachelor	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/876019881/Maryland+-+Board+of+Social+Workers+LM+MD+SW#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_MD_SW	nnnnn	Maryland - Board of Social Workers LM MD SW
https://mdbnc.health.maryland.gov/pctverification/default.aspx	Maryland - Certified Associate Alcohol & Drug Counselor	Maryland	Certified Associate Alcohol & Drug Counselor	Cert Associate Alcohol & Drug Counselor|Supervised Cert Alcohol & Drug Counselor	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/977862667/Maryland+-+Board+Of+Professional+Counselors+Therapists+NO+AUTOMATION#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_MD_BPCT		Maryland - Board Of Professional Counselors Therapists NO AUTOMATION
https://mdbnc.health.maryland.gov/pctverification/default.aspx	Maryland - Certified Professional Alcohol & Drug Counselor	Maryland	Certified Professional Alcohol & Drug Counselor	Certified Prof Alcohol & Drug Counselor	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/977862667/Maryland+-+Board+Of+Professional+Counselors+Therapists+NO+AUTOMATION#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_MD_BPCT		Maryland - Board Of Professional Counselors Therapists NO AUTOMATION
https://mdbnc.health.maryland.gov/pctverification/default.aspx	Maryland - LCADC - Licensed Clinical Alcohol and Drug Counselor	Maryland	LCADC - Licensed Clinical Alcohol and Drug Counselor	Licensed Clinical Alcohol & Drug Counselor	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/977862667/Maryland+-+Board+of+Professional+Counselors+Therapists+NO+AUTOMATION#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_MD_BPCT		Maryland - Board of Professional Counselors Therapists NO AUTOMATION
https://mdbnc.health.maryland.gov/pctverification/default.aspx	Maryland - LCMFT - Licensed Clinical Marriage and Family Therapist	Maryland	LCMFT - Licensed Clinical Marriage and Family Therapist	Licensed Clin Marriage and Fam Therapist	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/977862667/Maryland+-+Board+of+Professional+Counselors+Therapists+NO+AUTOMATION#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_MD_BPCT		Maryland - Board of Professional Counselors Therapists NO AUTOMATION
https://mdbnc.health.maryland.gov/pctverification/default.aspx	Maryland - LCPC - Licensed Clinical Professional Counselor	Maryland	LCPC - Licensed Clinical Professional Counselor	Licensed Clinical Professional Counselor|Licensed Clin Professional Counselor	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/977862667/Maryland+-+Board+of+Professional+Counselors+Therapists+NO+AUTOMATION#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_MD_BPCT		Maryland - Board of Professional Counselors Therapists NO AUTOMATION
https://mdbnc.health.maryland.gov/pctverification/default.aspx	Maryland - LGMFT - Licensed Graduate Marriage and Family Therapist	Maryland	LGMFT - Licensed Graduate Marriage and Family Therapist	Licensed Grad Marriage and Fam Therapist	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/977862667/Maryland+-+Board+of+Professional+Counselors+Therapists+NO+AUTOMATION#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_MD_BPCT		Maryland - Board of Professional Counselors Therapists NO AUTOMATION
https://mdbnc.health.maryland.gov/pctverification/default.aspx	Maryland - LGPC-Licensed Graduate Professional Counselor	Maryland	LGPC-Licensed Graduate Professional Counselor	Licensed Graduate Professional Counselor	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/977862667/Maryland+-+Board+of+Professional+Counselors+Therapists+NO+AUTOMATION#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_MD_BPCT		Maryland - Board of Professional Counselors Therapists NO AUTOMATION
https://mdbnc.health.maryland.gov/pctverification/default.aspx	Maryland - Licensed Behavior Analyst	Maryland	Licensed Behavior Analyst		state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/977862667/Maryland+-+Board+of+Professional+Counselors+Therapists+NO+AUTOMATION#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_MD_BPCT		Maryland - Board of Professional Counselors Therapists NO AUTOMATION
https://mdbnc.health.maryland.gov/pctverification/default.aspx	Maryland - Licensed Grad Alcohol & Drug Counselor	Maryland	Licensed Grad Alcohol & Drug Counselor		state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/977862667/Maryland+-+Board+Of+Professional+Counselors+Therapists+NO+AUTOMATION#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_MD_BPCT		Maryland - Board Of Professional Counselors Therapists NO AUTOMATION
https://mdbnc.health.maryland.gov/pctverification/default.aspx	Maryland - Licensed Professional Counselor	Maryland	Licensed Professional Counselor	Licensed Professional Counselor	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/977862667/Maryland+-+Board+of+Professional+Counselors+Therapists+NO+AUTOMATION#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_MD_BPCT		Maryland - Board of Professional Counselors Therapists NO AUTOMATION
https://mdbnc.health.maryland.gov/pctverification/default.aspx	Maryland - LMFT - Licensed Marriage and Family Therapist	Maryland	LMFT - Licensed Marriage and Family Therapist	Licensed Marriage and Fam Therapist|Licensed Marriage and Family Therapist	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/977862667/Maryland+-+Board+of+Professional+Counselors+Therapists+NO+AUTOMATION#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_MD_BPCT		Maryland - Board of Professional Counselors Therapists NO AUTOMATION
https://mdbnc.health.maryland.gov/pctverification/default.aspx	Maryland - Supervised Cert Alcohol & Drug Counselor	Maryland	Supervised Cert Alcohol & Drug Counselor		state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/977862667/Maryland+-+Board+Of+Professional+Counselors+Therapists+NO+AUTOMATION#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_MD_BPCT		Maryland - Board Of Professional Counselors Therapists NO AUTOMATION
https://mdbnc.health.maryland.gov/pctVerification/Trainee.aspx	Maryland - Alcohol & Drug Trainee	Maryland	Alcohol & Drug Trainee		state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/977797140/Maryland+-+Maryland+Department+of+Health+-+Alcohol+and+Drug+Trainee+LM+MD+BPCT#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_MD_ADT		Maryland - Maryland Department of Health - Alcohol and Drug Trainee LM MD BPCT
https://mdbnc.health.maryland.gov/psychVerification/Associate.aspx	Maryland - Licensed Psychological Associate	Maryland	Licensed Psychological Associate	Psychology Associates	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/3132653569/Maryland+-+Board+of+Examiners+of+Psychologists+NO_AUTOMATION	Inactive	False	False	Passport & PTApp	vapp		Maryland - Board of Examiners of Psychologists NO_AUTOMATION
https://mdbnc.health.maryland.gov/psychverification/default.aspx	Maryland - Psychologist	Maryland	Psychologist		state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/3132653569/Maryland+-+Board+of+Examiners+of+Psychologists+NO+AUTOMATION	Active	True	False	Passport & PTApp	LM_MD_BEP		Maryland - Board of Examiners of Psychologists NO AUTOMATION
https://mentalhealth.wyo.gov/public/license-verification	Wyoming - Licensed Clinical Social Worker	Wyoming	Licensed Clinical Social Worker	LCSW	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/1550549037/Wyoming+-+Mental+Health+Profession+Licensing+Board+NO+AUTOMATION#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_WY_MHPLB		Wyoming - Mental Health Profession Licensing Board NO AUTOMATION
https://mentalhealth.wyo.gov/public/license-verification	Wyoming - Licensed Professional Counselor	Wyoming	Licensed Professional Counselor	LPC	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/1550549037/Wyoming+-+Mental+Health+Profession+Licensing+Board+NO+AUTOMATION#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_WY_MHPLB		Wyoming - Mental Health Profession Licensing Board NO AUTOMATION
https://mentalhealth.wyo.gov/public/license-verification	Wyoming - LMFT - Licensed Marriage and Family Therapist	Wyoming	LMFT - Licensed Marriage and Family Therapist	LMFT	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/1550549037/Wyoming+-+Mental+Health+Profession+Licensing+Board+NO+AUTOMATION#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_WY_MHPLB		Wyoming - Mental Health Profession Licensing Board NO AUTOMATION
https://mentalhealth.wyo.gov/public/license-verification	Wyoming - PCSW - Provisional Clinical Social Worker	Wyoming	PCSW - Provisional Clinical Social Worker	PCSW	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/1550549037/Wyoming+-+Mental+Health+Profession+Licensing+Board+NO+AUTOMATION#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_WY_MHPLB		Wyoming - Mental Health Profession Licensing Board NO AUTOMATION
https://mentalhealth.wyo.gov/public/license-verification	Wyoming - Provisional Professional Counselor	Wyoming	Provisional Professional Counselor	PPC	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/1550549037/Wyoming+-+Mental+Health+Profession+Licensing+Board+NO+AUTOMATION#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_WY_MHPLB		Wyoming - Mental Health Profession Licensing Board NO AUTOMATION
https://mentalhealth.wyo.gov/public/license-verification	Wyoming - Social Work	Wyoming	Social Work	LCSW|CSW|PCSW	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/1550549037/Wyoming+-+Mental+Health+Profession+Licensing+Board+NO+AUTOMATION#Manual-Verification-Considerations	Active	True	False	PTApp	LM_WY_MHPLB		Wyoming - Mental Health Profession Licensing Board NO AUTOMATION
https://mft.alabama.gov/Search.aspx	Alabama - LMFT - Licensed Marriage and Family Therapist	Alabama	LMFT - Licensed Marriage and Family Therapist		state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/3626041345/Alabama+-+Board+of+Examiners+in+Marriage+and+Family+Therapy+LM+AL+MFT	Active	True	False	Passport & PTApp	LM_AL_MFT	nn|nnn|Lnnn	Alabama - Board of Examiners in Marriage and Family Therapy LM AL MFT
https://mft.hlb.state.mn.us/#/services/onlineLicenseSearch	Minnesota - LAMFT - Licensed Associate Marriage and Family Therapist	Minnesota	LAMFT - Licensed Associate Marriage and Family Therapist	Associate Marriage and Family Therapist	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/3049095228/Minnesota+-+Board+of+Marriage+and+Family+Therapy+NO+AUTOMATION#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_MN_MFT		Minnesota - Board of Marriage and Family Therapy NO AUTOMATION
https://mft.hlb.state.mn.us/#/services/onlineLicenseSearch	Minnesota - LMFT - Licensed Marriage and Family Therapist	Minnesota	LMFT - Licensed Marriage and Family Therapist	Marriage and Family Therapist	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/3049095228/Minnesota+-+Board+of+Marriage+and+Family+Therapy+NO+AUTOMATION#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_MN_MFT		Minnesota - Board of Marriage and Family Therapy NO AUTOMATION
